merchant_plazainfo.plazaid,merchant_plazainfo.plazaname,merchant_plazainfo.plazacode,merchant_plazainfo.plazanameshort,merchant_plazainfo.areaid,merchant_plazainfo.opendate,merchant_plazainfo.shooppingceterarea,merchant_plazainfo.mainstorearea,merchant_plazainfo.innerpedestrianarea,merchant_plazainfo.areaofpark,merchant_plazainfo.shoppingceterprakcount,merchant_plazainfo.plazarechargetype,merchant_plazainfo.leasesystemid,merchant_plazainfo.propertysystemid,merchant_plazainfo.customsalessystemid,merchant_plazainfo.customercomplaintssystemid,merchant_plazainfo.othersystemid1,merchant_plazainfo.othersystemid2,merchant_plazainfo.othersystemid3,merchant_plazainfo.listindex,merchant_plazainfo.weatherregion,merchant_plazainfo.weatherurl,merchant_plazainfo.startworktimeam,merchant_plazainfo.guittingtimeam,merchant_plazainfo.startworktimepm,merchant_plazainfo.guittingtimepm,merchant_plazainfo.ledword,merchant_plazainfo.dmbword,merchant_plazainfo.monday_bg,merchant_plazainfo.monday_end,merchant_plazainfo.tuesday_bg,merchant_plazainfo.tuesday_end,merchant_plazainfo.wednesday_bg,merchant_plazainfo.wednesday_end,merchant_plazainfo.thursday_bg,merchant_plazainfo.thursday_end,merchant_plazainfo.friday_bg,merchant_plazainfo.friday_end,merchant_plazainfo.saturday_bg,merchant_plazainfo.saturday_end,merchant_plazainfo.sunday_bg,merchant_plazainfo.sunday_end
000000000000000000000000000001000624,徐州万达广场,XZ,,5353,2013-12-06 00:00:00.0,0,63244,49543,65208,1716,3,1000624,1000624,1000624,129863772,,,,0,徐州,http://m.weather.com.cn/atad/101190801.html,2014-04-03 09:00:00.0,2014-04-03 12:00:00.0,2014-04-03 12:00:00.0,2014-04-03 21:30:00.0,200,200,2015-10-22 10:00:00.0,2015-10-22 22:00:00.0,2015-10-22 10:00:00.0,2015-10-22 22:00:00.0,2015-10-22 10:00:00.0,2015-10-22 22:00:00.0,2015-10-22 10:00:00.0,2015-10-22 22:00:00.0,2015-10-22 10:00:00.0,2015-10-22 22:30:00.0,2015-10-22 09:30:00.0,2015-10-22 22:30:00.0,2015-10-22 09:30:00.0,2015-10-22 22:00:00.0
000000000000000000000000000001000766,龙岩万达广场,LY,,2685,2014-11-07 00:00:00.0,0,0,0,0,0,3,1000766,1000766,1000766,441414498,,,,0,龙岩,http://m.weather.com.cn/atad/101230701.html,,,,,300,300,2014-10-19 09:00:00.0,2014-10-19 22:00:00.0,2014-10-19 09:00:00.0,2014-10-19 22:00:00.0,2014-10-19 09:00:00.0,2014-10-19 22:00:00.0,2014-10-19 09:00:00.0,2014-10-19 22:00:00.0,2014-10-19 09:00:00.0,2014-10-19 22:30:00.0,2014-10-19 09:00:00.0,2014-10-19 22:30:00.0,2014-10-19 09:00:00.0,2014-10-19 22:00:00.0
000000000000000000000000000001000744,昆明CBD万达广场,KMCBD,,5380,2014-10-31 00:00:00.0,0,0,0,0,0,3,1000744,1000744,1000744,231012829,,,,0,昆明,http://m.weather.com.cn/atad/101290101.html,,,,,200,200,2015-01-05 09:30:00.0,2015-01-05 18:00:00.0,2015-01-05 09:30:00.0,2015-01-05 18:00:00.0,2015-01-05 09:30:00.0,2015-01-05 18:00:00.0,2015-01-05 09:30:00.0,2015-01-05 18:00:00.0,2015-01-05 09:30:00.0,2015-01-05 18:00:00.0,2015-01-05 09:30:00.0,2015-01-05 18:00:00.0,2015-01-05 09:30:00.0,2015-01-05 18:00:00.0
000000000000000000000000000001000885,营口万达广场,YK,,2665,2015-06-19 00:00:00.0,0,49600,0,0,0,1,1000885,1000885,1000885,491603545,,,,0,营口,http://m.weather.com.cn/atad/101070801.html,,,,,200,200,2015-06-15 09:00:00.0,2015-06-15 17:30:00.0,2015-06-15 09:00:00.0,2015-06-15 17:30:00.0,2015-06-15 09:00:00.0,2015-06-15 17:30:00.0,2015-06-15 09:00:00.0,2015-06-15 17:30:00.0,2015-06-15 09:00:00.0,2015-06-15 17:30:00.0,2015-06-15 09:00:00.0,2015-06-15 17:30:00.0,2015-06-15 09:00:00.0,2015-06-15 17:30:00.0
000000000000000000000000000001000884,浙江嘉兴万达广场,ZJJX,,2922,2015-06-12 00:00:00.0,0,41600,0,0,0,3,1000884,1000884,1000884,678734037,,,,0,嘉兴,http://m.weather.com.cn/atad/101210301.html,,,,,200,200,2016-04-15 09:30:00.0,2016-04-15 22:00:00.0,2016-04-15 09:30:00.0,2016-04-15 22:00:00.0,2016-04-15 09:30:00.0,2016-04-15 22:00:00.0,2016-04-15 09:30:00.0,2016-04-15 22:00:00.0,2016-04-15 09:30:00.0,2016-04-15 22:30:00.0,2016-04-15 09:30:00.0,2016-04-15 22:30:00.0,2016-04-15 09:30:00.0,2016-04-15 22:00:00.0
000000000000000000000000000001000887,湖北黄石万达广场,HBHS,,3027,2015-07-03 00:00:00.0,0,0,0,0,0,3,1000887,1000887,1000887,783308661,,,,0,黄石,http://m.weather.com.cn/atad/101200601.html,,,,,200,300,2015-08-05 09:00:00.0,2015-08-05 18:00:00.0,2015-08-05 09:00:00.0,2015-08-05 18:00:00.0,2015-08-05 09:00:00.0,2015-08-05 18:00:00.0,2015-08-05 09:00:00.0,2015-08-05 18:00:00.0,2015-08-05 09:00:00.0,2015-08-05 18:00:00.0,2015-08-05 09:00:00.0,2015-08-05 18:00:00.0,2015-08-05 09:00:00.0,2015-08-05 18:00:00.0
000000000000000000000000000001000904,广州萝岗万达广场,GZLG,,2931,2015-07-17 00:00:00.0,0,53600,0,0,0,3,1000904,1000904,1000904,554058013,,,,0,广州,http://m.weather.com.cn/atad/101280101.html,,,,,200,200,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:30:00.0,2016-04-15 10:00:00.0,2016-04-15 22:30:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0
000000000000000000000000000001000907,安阳万达广场,AY,,2892,2015-07-25 00:00:00.0,0,48350.49,0,0,0,3,1000907,1000907,1000907,620131808,,,,0,安阳,http://m.weather.com.cn/atad/101180201.html,,,,,200,200,2015-08-10 10:00:00.0,2015-08-10 21:30:00.0,2015-08-10 10:00:00.0,2015-08-10 21:30:00.0,2015-08-10 10:00:00.0,2015-08-10 21:30:00.0,2015-08-10 10:00:00.0,2015-08-10 21:30:00.0,2015-08-10 10:00:00.0,2015-08-10 22:00:00.0,2015-08-10 10:00:00.0,2015-08-10 22:00:00.0,2015-08-10 10:00:00.0,2015-08-10 22:00:00.0
000000000000000000000000000001000864,四川广元万达广场,SCGY,,2911,2015-06-05 00:00:00.0,0,46100,0,0,0,3,1000864,1000864,1000864,622026203,,,,0,广元,http://m.weather.com.cn/atad/101272101.html,,,,,200,200,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0,2016-04-15 10:00:00.0,2016-04-15 22:30:00.0,2016-04-15 10:00:00.0,2016-04-15 22:30:00.0,2016-04-15 10:00:00.0,2016-04-15 22:00:00.0
000000000000000000000000000001000563,重庆万州万达广场,CQWZ,,4396,2013-07-05 00:00:00.0,0,50400,39500,40000,880,3,1000563,1000563,1000563,66694,,,,0,万州,http://m.weather.com.cn/atad/101041300.html,2014-03-04 08:30:00.0,2014-03-04 12:00:00.0,2014-03-04 12:00:00.0,2014-03-04 17:30:00.0,200,200,2015-11-17 09:30:00.0,2015-11-17 18:00:00.0,2015-11-17 09:30:00.0,2015-11-17 18:00:00.0,2015-11-17 09:30:00.0,2015-11-17 18:00:00.0,2015-11-17 09:30:00.0,2015-11-17 18:00:00.0,2015-11-17 09:30:00.0,2015-11-17 18:00:00.0,2015-11-17 09:30:00.0,2015-11-17 18:00:00.0,2015-11-17 09:30:00.0,2015-11-17 18:00:00.0
000000000000000000000000000001000294,重庆南坪万达广场,CQNP,,4329,2009-12-11 00:00:00.0,119316.79,70590.84,17855.21,22000,1998,3,1000294,1000294,1000294,66682,,,,0,重庆,http://m.weather.com.cn/atad/101040100.html,2013-11-20 09:00:00.0,2013-11-20 12:00:00.0,2013-11-20 12:00:00.0,2013-11-20 22:00:00.0,200,200,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0
000000000000000000000000000001000396,青岛李沧万达广场,QDLC,,4346,2012-09-21 00:00:00.0,0,66471.12,48953.73,56398.15,1120,3,1000396,1000396,1000396,66539,,,,0,青岛,http://m.weather.com.cn/atad/101120201.html,2013-11-20 10:00:00.0,2013-11-20 12:00:00.0,2013-11-20 12:00:00.0,2013-11-20 21:30:00.0,200,200,2014-08-07 09:30:00.0,2014-08-07 18:00:00.0,2014-08-07 09:30:00.0,2014-08-07 18:00:00.0,2014-08-07 09:30:00.0,2014-08-07 18:00:00.0,2014-08-07 09:30:00.0,2014-08-07 18:00:00.0,2014-08-07 09:30:00.0,2014-08-07 18:00:00.0,2014-08-07 09:30:00.0,2014-08-07 18:00:00.0,2014-08-07 09:30:00.0,2014-08-07 18:00:00.0
000000000000000000000000000001000664,济宁太白路万达广场,JN,,5364,2014-07-05 00:00:00.0,0,0,0,0,0,3,1000664,1000664,1000664,184830027,,,,0,济宁,http://m.weather.com.cn/atad/101120701.html,2014-04-11 09:00:00.0,2014-04-11 12:00:00.0,2014-04-11 12:00:00.0,2014-04-11 18:00:00.0,200,200,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0
000000000000000000000000000001000395,江苏太仓万达广场,TC,,5323,2012-12-07 00:00:00.0,0,63400,40800,43900,950,3,1000395,1000395,1000395,721164,,,,0,太仓,http://m.weather.com.cn/atad/101190408.html,2014-03-04 09:00:00.0,2014-03-04 12:00:00.0,2014-03-04 12:00:00.0,2014-03-04 22:00:00.0,200,200,2015-11-20 09:00:00.0,2015-11-20 18:00:00.0,2015-11-20 09:00:00.0,2015-11-20 18:00:00.0,2015-11-20 09:00:00.0,2015-11-20 18:00:00.0,2015-11-20 09:00:00.0,2015-11-20 18:00:00.0,2015-11-20 09:00:00.0,2015-11-20 18:00:00.0,2015-11-20 09:00:00.0,2015-11-20 18:00:00.0,2015-11-20 09:00:00.0,2015-11-20 18:00:00.0
000000000000000000000000000001000764,荆州万达广场,JZ,,5376,2014-09-20 00:00:00.0,0,0,0,0,0,3,1000764,1000764,1000764,483387920,,,,0,荆州,http://m.weather.com.cn/atad/101200801.html,,,,,200,300,2014-10-15 10:00:00.0,2014-10-15 21:30:00.0,2014-10-15 10:00:00.0,2014-10-15 21:30:00.0,2014-10-15 10:00:00.0,2014-10-15 21:30:00.0,2014-10-15 10:00:00.0,2014-10-15 21:30:00.0,2014-10-15 10:00:00.0,2014-10-15 22:00:00.0,2014-10-15 10:00:00.0,2014-10-15 22:00:00.0,2014-10-15 10:00:00.0,2014-10-15 21:30:00.0
000000000000000000000000000001000769,温州平阳万达广场,WZPY,,5384,2014-12-06 00:00:00.0,0,0,0,0,0,3,1000769,1000769,1000769,484545906,,,,0,平阳,http://m.weather.com.cn/atad/101210704.html,,,,,200,200,2014-12-10 09:30:00.0,2014-12-10 22:00:00.0,2014-12-10 09:30:00.0,2014-12-10 22:00:00.0,2014-12-10 09:30:00.0,2014-12-10 22:00:00.0,2014-12-10 09:30:00.0,2014-12-10 22:00:00.0,2014-12-10 09:30:00.0,2014-12-10 22:30:00.0,2014-12-10 09:30:00.0,2014-12-10 22:30:00.0,2014-12-10 09:30:00.0,2014-12-10 22:00:00.0
000000000000000000000000000001000770,杭州拱墅万达广场,HZGS,,5385,2014-12-12 00:00:00.0,0,0,0,0,0,3,1000770,1000770,1000770,484546227,,,,0,杭州,http://m.weather.com.cn/atad/101210101.html,,,,,200,200,2015-01-26 10:00:00.0,2015-01-26 22:00:00.0,2015-01-26 10:00:00.0,2015-01-26 22:00:00.0,2015-01-26 10:00:00.0,2015-01-26 22:00:00.0,2015-01-26 10:00:00.0,2015-01-26 22:00:00.0,2015-01-26 10:00:00.0,2015-01-26 22:30:00.0,2015-01-26 10:00:00.0,2015-01-26 22:30:00.0,2015-01-26 10:00:00.0,2015-01-26 22:30:00.0
000000000000000000000000000001000771,南宁青秀万达广场,NN,,5394,2014-12-18 00:00:00.0,0,0,0,0,0,3,1000771,1000771,1000771,292471775,,,,0,南宁,http://m.weather.com.cn/atad/101300101.html,,,,,200,200,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:30:00.0,2015-06-25 10:00:00.0,2015-06-25 22:30:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0
000000000000000000000000000001000773,烟台芝罘万达广场,YTZF,,2383,2014-11-21 00:00:00.0,0,0,0,0,0,3,1000773,1000773,1000773,278372524,,,,0,烟台,http://m.weather.com.cn/atad/101120501.html,,,,,200,200,2015-05-22 09:30:00.0,2015-05-22 18:00:00.0,2015-05-22 09:30:00.0,2015-05-22 18:00:00.0,2015-05-22 09:30:00.0,2015-05-22 18:00:00.0,2015-05-22 09:30:00.0,2015-05-22 18:00:00.0,2015-05-22 09:30:00.0,2015-05-22 18:00:00.0,2015-05-22 09:30:00.0,2015-05-22 18:00:00.0,2015-05-22 09:30:00.0,2015-05-22 18:00:00.0
000000000000000000000000000001000767,江门万达广场,JM,,5381,2014-11-28 00:00:00.0,0,0,0,0,0,3,1000767,1000767,1000767,394704239,,,,0,蓬江,http://m.weather.com.cn/atad/101281107.html,,,,,200,200,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0,2015-06-25 10:00:00.0,2015-06-25 22:30:00.0,2015-06-25 10:00:00.0,2015-06-25 22:30:00.0,2015-06-25 10:00:00.0,2015-06-25 22:00:00.0
000000000000000000000000000001000768,福清万达广场,FQ,,5383,2014-12-05 00:00:00.0,0,0,0,0,0,3,1000768,1000768,1000768,441625726,,,,0,福清,http://m.weather.com.cn/atad/101230111.html,,,,,200,200,2014-09-19 09:00:00.0,2014-09-19 22:00:00.0,2014-09-19 09:00:00.0,2014-09-19 22:00:00.0,2014-09-19 09:00:00.0,2014-09-19 22:00:00.0,2014-09-19 09:00:00.0,2014-09-19 22:00:00.0,2014-09-19 09:00:00.0,2014-09-19 22:00:00.0,2014-09-19 09:00:00.0,2014-09-19 22:00:00.0,2014-09-19 09:00:00.0,2014-09-19 22:00:00.0
000000000000000000000000000001000343,上海宝山万达广场,SHBS,,4378,2012-06-29 00:00:00.0,171068.27,64132.49,41772.35,58000,1255,3,1000343,1000343,1000343,66254,,,,0,上海,http://m.weather.com.cn/atad/101020100.html,2014-03-04 09:00:00.0,2014-03-04 12:00:00.0,2014-03-04 12:00:00.0,2014-03-04 22:00:00.0,200,200,2014-12-04 09:30:00.0,2014-12-04 18:00:00.0,2014-12-04 09:30:00.0,2014-12-04 18:00:00.0,2014-12-04 09:30:00.0,2014-12-04 18:00:00.0,2014-12-04 09:30:00.0,2014-12-04 18:00:00.0,2014-12-04 09:30:00.0,2014-12-04 18:00:00.0,2014-12-04 09:30:00.0,2014-12-04 18:00:00.0,2014-12-04 09:30:00.0,2014-12-04 18:00:00.0
000000000000000000000000000001000272,福州金融街万达广场,FZJRJ,,4349,2010-12-22 00:00:00.0,134597.5,70225.5,19517.39,42500,1200,3,1000272,1000272,1000272,67009,,,,0,福州,http://m.weather.com.cn/atad/101230101.html,2014-04-02 10:00:00.0,2014-04-02 12:00:00.0,2014-04-02 12:00:00.0,2014-04-02 22:00:00.0,200,200,2014-05-23 10:00:00.0,2014-05-23 22:00:00.0,2014-05-23 10:00:00.0,2014-05-23 22:00:00.0,2014-05-23 10:00:00.0,2014-05-23 22:00:00.0,2014-05-23 10:00:00.0,2014-05-23 22:00:00.0,2014-05-23 10:00:00.0,2014-05-23 22:30:00.0,2014-05-23 10:00:00.0,2014-05-23 22:30:00.0,2014-05-23 10:00:00.0,2014-05-23 22:30:00.0
000000000000000000000000000001000109,宁波鄞州万达广场,NBYZ,,4394,2006-12-22 00:00:00.0,260888.54,154541.33,34307.36,67645.83,1937,3,1000109,1000109,1000109,66475,,,,0,宁波,http://m.weather.com.cn/atad/101210401.html,2014-03-04 09:00:00.0,2014-03-04 12:00:00.0,2014-03-04 12:00:00.0,2014-03-04 22:00:00.0,200,200,2014-05-23 09:30:00.0,2014-05-23 17:00:00.0,2014-05-23 09:30:00.0,2014-05-23 17:00:00.0,2014-05-23 09:30:00.0,2014-05-23 17:00:00.0,2014-05-23 09:30:00.0,2014-05-23 17:00:00.0,2014-05-23 09:30:00.0,2014-05-23 17:00:00.0,2014-05-23 09:30:00.0,2014-05-23 17:00:00.0,2014-05-23 09:30:00.0,2014-05-23 17:00:00.0
000000000000000000000000000001000547,抚顺万达广场,FS,,5344,2013-10-25 00:00:00.0,0,70000,48400,44400,891,3,1000547,1000547,1000547,721016,,,,0,抚顺,http://m.weather.com.cn/atad/101070401.html,2013-11-20 09:30:00.0,2013-11-20 12:00:00.0,2013-11-20 12:00:00.0,2013-11-20 21:00:00.0,200,200,2014-07-28 09:30:00.0,2014-07-28 21:00:00.0,2014-07-28 09:30:00.0,2014-07-28 21:00:00.0,2014-07-28 09:30:00.0,2014-07-28 21:00:00.0,2014-07-28 09:30:00.0,2014-07-28 21:00:00.0,2014-07-28 09:30:00.0,2014-07-28 21:30:00.0,2014-07-28 09:30:00.0,2014-07-28 21:30:00.0,2014-07-28 09:30:00.0,2014-07-28 21:30:00.0
000000000000000000000000000001000292,武汉菱角湖万达广场,WHLJHGC,,4359,2010-12-18 00:00:00.0,138957.78,73845.89,20203.89,37808,927,3,1000292,1000292,1000292,66307,,,,0,武汉,http://m.weather.com.cn/atad/101200101.html,2014-03-04 09:00:00.0,2014-03-04 12:00:00.0,2014-03-04 12:00:00.0,2014-03-04 22:00:00.0,200,200,2014-09-10 09:30:00.0,2014-09-10 18:00:00.0,2014-09-10 09:30:00.0,2014-09-10 18:00:00.0,2014-09-10 09:30:00.0,2014-09-10 18:00:00.0,2014-09-10 09:30:00.0,2014-09-10 18:00:00.0,2014-09-10 09:30:00.0,2014-09-10 18:00:00.0,2014-09-10 09:30:00.0,2014-09-10 18:00:00.0,2014-09-10 09:30:00.0,2014-09-10 18:00:00.0
000000000000000000000000000001000403,长沙开福万达广场,CSKF,,4399,2013-09-27 00:00:00.0,0,94100,30200,77400,1520,3,1000403,1000403,1000403,66349,,,,0,长沙,http://m.weather.com.cn/atad/101250101.html,2013-11-20 10:00:00.0,2013-11-20 12:00:00.0,2013-11-20 12:00:00.0,2013-11-20 22:00:00.0,200,200,2015-12-08 10:00:00.0,2015-12-08 22:00:00.0,2015-12-08 10:00:00.0,2015-12-08 22:00:00.0,2015-12-08 10:00:00.0,2015-12-08 22:00:00.0,2015-12-08 10:00:00.0,2015-12-08 22:00:00.0,2015-12-08 10:00:00.0,2015-12-08 22:00:00.0,2015-12-08 10:00:00.0,2015-12-08 22:00:00.0,2015-12-08 10:00:00.0,2015-12-08 22:00:00.0
000000000000000000000000000001000645,满洲里万达广场,MZL,,5372,2014-06-27 00:00:00.0,0,28643.45,34807,0,600,3,1000645,1000645,1000645,316377927,,,,0,满洲里,http://m.weather.com.cn/atad/101081010.html,2014-04-18 09:00:00.0,2014-04-18 12:00:00.0,2014-04-18 12:00:00.0,2014-04-18 17:30:00.0,200,200,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0
000000000000000000000000000001000268,福州仓山万达广场,FZCS,,4397,2011-12-02 00:00:00.0,201106.62,81000,41600,60911,1079,3,1000268,1000268,1000268,66999,,,,0,福州,http://m.weather.com.cn/atad/101230101.html,2013-11-20 09:00:00.0,2013-11-20 12:00:00.0,2013-11-20 12:00:00.0,2013-11-20 22:00:00.0,200,200,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0
000000000000000000000000000001000277,沈阳太原街万达广场,SYTYJ,,4337,2009-11-20 00:00:00.0,87036,11708,55017,19560,463,3,1000277,1000277,1000277,66895,,,,0,沈阳,http://m.weather.com.cn/atad/101070101.html,2013-11-20 08:30:00.0,2013-11-20 12:00:00.0,2013-11-20 12:00:00.0,2013-11-20 21:30:00.0,200,200,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0,2014-03-04 09:30:00.0,2014-03-04 18:00:00.0
000000000000000000000000000001000323,唐山路南万达广场,TSLN,,4410,2011-12-23 00:00:00.0,281669,84887,58400,54282,907,3,1000323,1000323,1000323,66743,,,,0,唐山,http://m.weather.com.cn/atad/101090501.html,2014-03-04 09:00:00.0,2014-03-04 12:00:00.0,2014-03-04 12:00:00.0,2014-03-04 18:00:00.0,200,200,2015-11-20 09:30:00.0,2015-11-20 18:00:00.0,2015-11-20 09:30:00.0,2015-11-20 18:00:00.0,2015-11-20 09:30:00.0,2015-11-20 18:00:00.0,2015-11-20 09:30:00.0,2015-11-20 18:00:00.0,2015-11-20 09:30:00.0,2015-11-20 18:00:00.0,2015-11-20 09:30:00.0,2015-11-20 18:00:00.0,2015-11-20 09:30:00.0,2015-11-20 18:00:00.0
000000000000000000000000000001000886,四川内江万达广场,SCNJ,,2909,2015-06-26 00:00:00.0,0,47000,0,0,0,3,1000886,1000886,1000886,622025720,,,,0,东兴,http://m.weather.com.cn/atad/101271202.html,,,,,200,200,2015-07-23 10:00:00.0,2015-07-23 22:00:00.0,2015-07-23 10:00:00.0,2015-07-23 22:00:00.0,2015-07-23 10:00:00.0,2015-07-23 22:00:00.0,2015-07-23 10:00:00.0,2015-07-23 22:00:00.0,2015-07-23 10:00:00.0,2015-07-23 22:30:00.0,2015-07-23 10:00:00.0,2015-07-23 22:30:00.0,2015-07-23 10:00:00.0,2015-07-23 22:00:00.0
000000000000000000000000000001000906,齐齐哈尔万达广场,QQHE,,2807,2015-08-01 00:00:00.0,0,49674.7,0,0,0,3,1000906,1000906,1000906,484866509,,,,0,齐齐哈尔,http://m.weather.com.cn/atad/101050201.html,,,,,200,200,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0,2016-04-15 09:30:00.0,2016-04-15 21:00:00.0
000000000000000000000000000001000944,南宁安吉万达广场,NNAJ,,5420,2015-12-05 00:00:00.0,0,45120,0,0,0,3,1000944,1000944,1000944,,,,,0,南宁,http://m.weather.com.cn/atad/101300101.html,,,,,200,200,2017-08-14 09:00:00.0,2017-08-14 18:00:00.0,2017-08-14 09:00:00.0,2017-08-14 18:00:00.0,2017-08-14 09:00:00.0,2017-08-14 18:00:00.0,2017-08-14 09:00:00.0,2017-08-14 18:00:00.0,2017-08-14 09:00:00.0,2017-08-14 18:00:00.0,2017-08-14 09:00:00.0,2017-08-14 18:00:00.0,2017-08-14 09:00:00.0,2017-08-14 18:00:00.0
000000000000000000000000000001001044,武汉万达中心,WCJYQ,,4355,2011-09-30 00:00:00.0,,,,,,,1001044,1001044,1001044,,,,,,,,,,,,200,200,,,,,,,,,,,,,,
000000000000000000000000000001001142,成都青羊万达广场,CDQY,,5446,2016-12-10 00:00:00.0,0,0,0,0,0,3,1001142,1001142,1001142,,,,,0,成都,http://m.weather.com.cn/atad/101270101.html,,,,,200,200,2016-12-05 10:00:00.0,2016-12-05 22:00:00.0,2016-12-05 10:00:00.0,2016-12-05 22:00:00.0,2016-12-05 10:00:00.0,2016-12-05 22:00:00.0,2016-12-05 10:00:00.0,2016-12-05 22:00:00.0,2016-12-05 10:00:00.0,2016-12-05 22:30:00.0,2016-12-05 10:00:00.0,2016-12-05 22:30:00.0,2016-12-05 10:00:00.0,2016-12-05 22:00:00.0
000000000000000000000000000001001145,北京丰台万达广场,BJFT,,5436,2016-12-22 00:00:00.0,0,0,0,0,0,1,1001145,1001145,1001145,,,,,0,丰台,http://m.weather.com.cn/atad/101010900.html,,,,,200,200,2016-12-17 10:00:00.0,2016-12-17 22:00:00.0,2016-12-17 10:00:00.0,2016-12-17 22:00:00.0,2016-12-17 10:00:00.0,2016-12-17 22:00:00.0,2016-12-17 10:00:00.0,2016-12-17 22:00:00.0,2016-12-17 10:00:00.0,2016-12-17 22:00:00.0,2016-12-17 10:00:00.0,2016-12-17 22:00:00.0,2016-12-17 10:00:00.0,2016-12-17 22:00:00.0
000000000000000000000000000001001127,梅州万达广场,MZ,,5477,2016-09-23 00:00:00.0,0,0,0,0,0,3,1001127,1001127,1001127,,,,,0,梅州,http://m.weather.com.cn/atad/101280401.html,,,,,200,200,2016-09-12 10:00:00.0,2016-09-12 22:00:00.0,2016-09-12 10:00:00.0,2016-09-12 22:00:00.0,2016-09-12 10:00:00.0,2016-09-12 22:00:00.0,2016-09-12 10:00:00.0,2016-09-12 22:00:00.0,2016-09-12 10:00:00.0,2016-09-12 22:30:00.0,2016-09-12 10:00:00.0,2016-09-12 22:30:00.0,2016-09-12 10:00:00.0,2016-09-12 22:00:00.0
